JCS,Communications Systems Inc. Common Stock,56058720,United States,,28611,Public Utilities,Telecommunications Equipment
JCTCF,Jewett-Cameron Trading Company Common Shares,36915323,United States,,245,Consumer Services,RETAIL: Building Materials
JDD,Nuveen Diversified Dividend and Income Fund Shares of Beneficial Interest,185867486,United States,2003,61800,,
JEF,Jefferies Financial Group Inc. Common Stock,7655194090,United States,,3368021,Finance,Investment Bankers/Brokers/Service
JELD,JELD-WEN Holding Inc. Common Stock,2728978015,United States,2017,411738,Basic Industries,Forest Products
JEQ,Aberdeen Japan Equity Fund Inc.  Common Stock,121615422,United States,1992,4390,,
JFR,Nuveen Floating Rate Income Fund Common Stock,548694032,United States,2004,267725,,
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,356004756,United States,2014,78693,,
JHI,John Hancock Investors Trust Common Stock,156029888,United States,,7026,,
JHS,John Hancock Income Securities Trust Common Stock,179706791,United States,,13706,,
JJSF,J & J Snack Foods Corp. Common Stock,2978094842,United States,1986,59682,Consumer Non-Durables,Specialty Foods
JKHY,Jack Henry & Associates Inc. Common Stock,11670253065,United States,1985,574181,Technology,EDP Services
JLL,Jones Lang LaSalle Incorporated Common Stock,9155472230,United States,,385883,Finance,Real Estate
JLS,Nuveen Mortgage and Income Fund,113699757,United States,2009,11628,,
JMM,Nuveen Multi-Market Income Fund (MA),68791292,United States,,5882,,
JMP,JMP Group LLC Common Shares,117948400,United States,2007,21427,Finance,Investment Bankers/Brokers/Service
JMPNL,JMP Group LLC 7.25% Senior Notes due 2027,0,United States,,2116,Finance,Investment Bankers/Brokers/Service
JMPNZ,JMP Group LLC 6.875% Senior Notes due 2029,0,United States,,1287,Finance,Investment Bankers/Brokers/Service
JNCE,Jounce Therapeutics Inc. Common Stock,499672591,United States,2017,203762,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
JNJ,Johnson & Johnson Common Stock,4.34E+11,United States,,7234179,Health Care,Major Pharmaceuticals
JNPR,Juniper Networks Inc. Common Stock,8358543362,United States,1999,2302506,Technology,Computer Communications Equipment
JOAN,JOANN Inc. Common Stock,400885321,United States,2021,352576,Consumer Services,Other Specialty Stores
JOB,GEE Group Inc. Common Stock,24203959,United States,,241062,Technology,Diversified Commercial Services
JOE,St. Joe Company (The) Common Stock,2574933868,United States,,224693,Consumer Services,Homebuilding
JOF,Japan Smaller Capitalization Fund Inc Common Stock,265205238,United States,1990,60895,,
JOFF,JOFF Fintech Acquisition Corp. Class A Common Stock,0,United States,2021,744,Finance,Business Services
JOFFU,JOFF Fintech Acquisition Corp. Unit,0,United States,2021,13798,Finance,Business Services
JOFFW,JOFF Fintech Acquisition Corp. Warrant,0,United States,2021,335,Finance,Business Services
JOUT,Johnson Outdoors Inc. Class A Common Stock,1417827636,United States,,34836,Consumer Non-Durables,Recreational Products/Toys
JPC,Nuveen Preferred & Income Opportunities Fund,973605504,United States,2003,214728,,
JPM,JP Morgan Chase & Co. Common Stock,4.71E+11,United States,,13181482,Finance,Major Banks
JPM^C,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.00% Non-Cumulative  Preferred Stock Series EE,,United States,,77784,,
JPM^D,J P Morgan Chase & Co Depositary Shares each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock Series DD,,United States,,57227,,
JPM^G,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.10% Non-Cumulative Preferred Stock Series AA,,United States,,72350,,
JPM^H,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.15% Non-Cumulative Preferred Stock Series BB,,United States,,77469,Finance,Major Banks
JPM^J,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock Series GG,,United States,,41865,Finance,Major Banks
JPM^K,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock Series JJ,,United States,,704874,,
JPS,Nuveen Preferred & Income Securities Fund,1970650721,United States,2002,514738,,
JPT,Nuveen Preferred and Income 2022 Term Fund Common Shares of Beneficial Interest,166019135,United States,2017,17423,,
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,878748199,United States,2003,719430,,
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,401921875,United States,2012,65335,,
JRO,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,386763220,United States,2004,310042,,
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,275056324,United States,2001,127454,,
JRSH,Jerash Holdings (US) Inc. Common Stock,67888845,United States,2018,11254,Consumer Non-Durables,Apparel
JSD,Nuveen Short Duration Credit Opportunities Fund Common Shares of Beneficial Interest,141804211,United States,2011,31775,,
JSM,Navient Corporation 6% Senior Notes due December 15 2043,0,United States,,18597,Finance,Finance: Consumer Services
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund Common Share of Beneficial Interest,149728197,United States,2004,57782,,
JTD,Nuveen Tax-Advantaged Dividend Growth Fund Common Shares of Beneficial Interest,217409943,United States,,50809,,
JULZ,TrueShares Structured Outcome (July) ETF,,United States,2020,1983,,
JUPW,Jupiter Wellness Inc. Common Stock,42697848,United States,2020,76987,Consumer Non-Durables,Package Goods/Cosmetics
JUPWW,Jupiter Wellness Inc. Warrant,0,United States,2020,48746,Consumer Non-Durables,Package Goods/Cosmetics
JVA,Coffee Holding Co. Inc. Common Stock,28114850,United States,2005,17407,Consumer Non-Durables,Packaged Foods
JW/A,John Wiley & Sons Inc.,,United States,,323338,,
JW/B,John Wiley & Sons Inc.,,United States,,948,,
JWN,Nordstrom Inc. Common Stock,6020517701,United States,,2595445,Consumer Services,Clothing/Shoe/Accessory Stores
JYAC,Jiya Acquisition Corp. Class A Common Stock,135074074,United States,2020,2152,Finance,Business Services
JYNT,The Joint Corp. Common Stock,666271664,United States,2014,161083,Miscellaneous,Multi-Sector Companies
K,Kellogg Company Common Stock,21701060304,United States,,3298789,Consumer Non-Durables,Packaged Foods
KAI,Kadant Inc Common Stock,2085336501,United States,,42495,Technology,Industrial Machinery/Components
KAIIU,Kismet Acquisition Two Corp. Unit,0,United States,2021,190391,Finance,Business Services
KAIR,Kairos Acquisition Corp. Class A Ordinary Shares,0,United States,2021,103370,Finance,Business Services
KAIRU,Kairos Acquisition Corp. Unit,0,United States,2021,139884,Finance,Business Services
KAIRW,Kairos Acquisition Corp. Warrant,0,United States,2021,92376,Finance,Business Services
KALA,Kala Pharmaceuticals Inc. Common Stock,358783136,United States,2017,2512457,Health Care,Major Pharmaceuticals
KALU,Kaiser Aluminum Corporation Common Stock,1733171844,United States,,61483,Capital Goods,Metal Fabrications
KAMN,Kaman Corporation Common Stock,1442020008,United States,,171184,Capital Goods,Military/Government/Technical
KAR,KAR Auction Services Inc Common Stock,1952015160,United States,2009,1268996,Consumer Durables,Automotive Aftermarket
KBAL,Kimball International Inc. Class B Common Stock,499012269,United States,,148978,Consumer Durables,Home Furnishings
KBH,KB Home Common Stock,4616328858,United States,1986,1277052,Capital Goods,Homebuilding
KBNT,Kubient Inc. Common Stock,74896308,United States,2020,248106,Technology,EDP Services
KBNTW,Kubient Inc. Warrant,0,United States,2020,12137,Technology,EDP Services
KBR,KBR Inc. Common Stock,5315443653,United States,2006,1850040,Basic Industries,Military/Government/Technical
KCAPL,KCAP Financial Inc. 6.125% Notes due 2022,0,United States,,336,,
KDMN,Kadmon Holdings Inc. Common Stock,615104663,United States,,2388498,Health Care,Major Pharmaceuticals
KDNY,Chinook Therapeutics Inc. Common Stock,705732152,United States,2015,607509,Health Care,Major Pharmaceuticals
KDP,Keurig Dr Pepper Inc. Common Stock,49127700466,United States,,5126889,Consumer Non-Durables,Beverages (Production/Distribution)
KE,Kimball Electronics Inc. Common Stock,626172660,United States,,94000,Technology,Electrical Products
KELYA,Kelly Services Inc. Class A Common Stock,870923478,United States,,202258,Technology,Professional Services
KELYB,Kelly Services Inc. Class B Common Stock,856774902,United States,,1363,Technology,Professional Services
KEQU,Kewaunee Scientific Corporation Common Stock,33236448,United States,,523,Capital Goods,Medical Specialities
KERN,Akerna Corp. Common Stock,65794749,United States,2018,900608,Technology,EDP Services
KERNW,Akerna Corp Warrant,0,United States,2018,42642,Technology,EDP Services
KEX,Kirby Corporation Common Stock,3805250433,United States,,448318,Consumer Services,Marine Transportation
KEY,KeyCorp Common Stock,19287575506,United States,,10257933,Finance,Major Banks
KEY^I,KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock Series E,,United States,,32925,,
KEY^J,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series F,,United States,,17901,,
KEY^K,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series G,,United States,,30825,,
KEYS,Keysight Technologies Inc. Common Stock,26325651905,United States,2014,864342,Capital Goods,Industrial Machinery/Components
KF,Korea Fund Inc. (The) New Common Stock,215928244,United States,,1164,,
KFFB,Kentucky First Federal Bancorp Common Stock,55648451,United States,,1119,Finance,Savings Institutions
KFRC,Kforce Inc. Common Stock,1175471683,United States,1995,60489,Technology,Professional Services
KFS,Kingsway Financial Services Inc. Common Stock (DE),100462414,Canada,,58338,Finance,Property-Casualty Insurers
KFY,Korn Ferry Common Stock,3346259407,United States,1999,187353,Technology,Diversified Commercial Services
KGC,Kinross Gold Corporation Common Stock,8104096000,Canada,,15252851,Basic Industries,Precious Metals
KHC,The Kraft Heinz Company Common Stock,49267131210,United States,,8186500,Consumer Non-Durables,Packaged Foods
KIDS,OrthoPediatrics Corp. Common Stock,924138328,United States,2017,172300,Health Care,Medical/Dental Instruments
KIIIU,Kismet Acquisition Three Corp. Unit,0,United States,2021,5028,Finance,Business Services
KIM,Kimco Realty Corporation Common Stock,8322071462,United States,,2868693,Consumer Services,Real Estate Investment Trusts
KIM^L,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,,United States,,6657,,
KIM^M,Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,,United States,,8410,,
KIN,Kindred Biosciences Inc. Common Stock,187764958,United States,2013,158078,Health Care,Major Pharmaceuticals
KINS,Kingstone Companies Inc. Common Stock,92874223,United States,,77537,Finance,Property-Casualty Insurers
KINZ,KINS Technology Group Inc. Class A Common Stock,339135000,United States,2021,1104571,Finance,Business Services
KINZU,KINS Technology Group Inc. Unit,0,United States,2020,7182,Finance,Business Services
KINZW,KINS Technology Group Inc. Warrant,0,United States,2021,65471,Finance,Business Services
KIQ,Kelso Technologies Inc Ordinary Shares,59587095,Canada,,6086950,Capital Goods,Railroads
KIRK,Kirkland's Inc. COMMONSTOCK,388322435,United States,2002,745514,Consumer Services,Other Specialty Stores
KKR,KKR & Co. Inc. Common Stock,28363503649,United States,,1916238,Finance,Investment Managers
KKR^A,KKR & Co. Inc. 6.75% Series A Preferred Stock,,United States,,14116,,
KKR^B,KKR & Co. Inc. 6.50% Series B Preferred Stock,,United States,,1757,,
KKR^C,KKR & Co. Inc. 6.00% Series C Mandatory Convertible Preferred Stock,,United States,,43626,,
KLAC,KLA Corporation Common Stock,48852449593,United States,1980,924063,Capital Goods,Electronic Components
KLAQ,KL Acquisition Corp Class A Common Stock,350480469,United States,2021,266699,Finance,Business Services
KLAQU,KL Acquisition Corp Unit,0,United States,2021,9522,Finance,Business Services
KLAQW,KL Acquisition Corp Warrant,0,United States,2021,2128,Finance,Business Services
KLDO,Kaleido Biosciences Inc. Common Stock,308308903,United States,2019,252861,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
KLR,Kaleyra Inc. Common Stock,439185962,United States,2018,410894,Technology,EDP Services
KLXE,KLX Energy Services Holdings Inc. Common Stock,133608853,United States,,38350,Energy,Oilfield Services/Equipment
KMB,Kimberly-Clark Corporation Common Stock,46749708752,United States,,1861179,Consumer Durables,Containers/Packaging
KMI,Kinder Morgan Inc. Common Stock,37635162656,United States,2011,14643623,Public Utilities,Natural Gas Distribution
KMPH,KemPharm Inc. Common Stock,271561392,United States,,660506,Health Care,Major Pharmaceuticals
KMPR,Kemper Corporation,5350559516,United States,,177098,Finance,Property-Casualty Insurers
KMT,Kennametal Inc. Common Stock,3362203371,United States,,708551,Capital Goods,Industrial Machinery/Components
KMX,CarMax Inc,22078005289,United States,,1406960,Consumer Durables,Automotive Aftermarket
KNGS,UPHOLDINGS Compound Kings ETF,,United States,2020,28269,,
KNL,Knoll Inc. Common Stock,820522989,United States,2004,249676,Consumer Durables,Office Equipment/Supplies/Services
KNSA,Kiniksa Pharmaceuticals Ltd. Class A Common Stock,1234322379,United States,2018,488073,Health Care,Major Pharmaceuticals
KNSL,Kinsale Capital Group Inc. Common Stock,3695851917,United States,2016,143354,Finance,Property-Casualty Insurers
KNTE,Kinnate Biopharma Inc. Common Stock,1255622807,United States,2020,257791,Health Care,Major Pharmaceuticals
